,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,tweet_tokens,tweet_tokens_fdist,tweet_tokens_WSW,tweet_normalized,tweet_tokens_stemmed
52,1814200200778358842,Fri Jul 19 07:26:48 +0000 2024,0,perasaan dari kmrn aku udah bunyi tergantung dosen ga sekali dua kali tapi kenapa dia selalu nanyain pertanyaan pertanyaan yg seharusnya tuh ga usah ditanyain ke aku krn itu nanti psti kesepakatan sama dosennya,1814200200778358842,https://pbs.twimg.com/media/GS1Vd9fa4AAZ6_w.jpg,,in,,0,0,0,https://x.com/dailytipa/status/1814200200778358842,1251062548570365955,dailytipa,"['perasaan', 'dari', 'kmrn', 'aku', 'udah', 'bunyi', 'tergantung', 'dosen', 'ga', 'sekali', 'dua', 'kali', 'tapi', 'kenapa', 'dia', 'selalu', 'nanyain', 'pertanyaan', 'pertanyaan', 'yg', 'seharusnya', 'tuh', 'ga', 'usah', 'ditanyain', 'ke', 'aku', 'krn', 'itu', 'nanti', 'psti', 'kesepakatan', 'sama', 'dosennya']",<FreqDist with 31 samples and 34 outcomes>,"['perasaan', 'kmrn', 'udah', 'bunyi', 'tergantung', 'dosen', 'kali', 'nanyain', 'ditanyain', 'psti', 'kesepakatan', 'dosennya']","['perasaan', 'kmrn', 'sudah', 'bunyi', 'tergantung', 'dosen', 'kali', 'nanyain', 'ditanyain', 'psti', 'kesepakatan', 'dosennya']","['asa', 'kmrn', 'sudah', 'bunyi', 'gantung', 'dosen', 'kali', 'nanyain', 'ditanyain', 'psti', 'sepakat', 'dosen']"
53,1814190507867902268,Fri Jul 19 07:26:48 +0000 2024,0,most likely sih kak,1814200200686391596,,fatimahahayy,in,"Hokkaidō, Japan",0,0,0,https://x.com/rabbitsparent/status/1814200200686391596,957565378258862080,rabbitsparent,"['most', 'likely', 'sih', 'kak']",<FreqDist with 4 samples and 4 outcomes>,"['most', 'likely', 'kak']","['most', 'likely', 'kak']","['most', 'likely', 'kak']"
54,1814198035100086341,Fri Jul 19 07:26:48 +0000 2024,0,boleh,1814200200598311128,,bulanrpw,in,Regav's. ,0,0,0,https://x.com/cheinyeol/status/1814200200598311128,804625446067261441,cheinyeol,['boleh'],<FreqDist with 1 samples and 1 outcomes>,[],[],[]
55,1814200200501604808,Fri Jul 19 07:26:48 +0000 2024,0,see  bandung,1814200200501604808,https://pbs.twimg.com/media/GS1VdYDawAAIqmz.jpg,,in,,0,0,0,https://x.com/americanoic3/status/1814200200501604808,1533715635968278528,americanoic3,"['see', 'bandung']",<FreqDist with 2 samples and 2 outcomes>,"['see', 'bandung']","['see', 'bandung']","['see', 'bandung']"
56,1814183709375082505,Fri Jul 19 07:26:48 +0000 2024,0,alhamdulillah aman,1814200200468308353,,convomf,in,she/her,0,0,0,https://x.com/s8atoru/status/1814200200468308353,1390604171301117952,s8atoru,"['alhamdulillah', 'aman']",<FreqDist with 2 samples and 2 outcomes>,"['alhamdulillah', 'aman']","['alhamdulillah', 'aman']","['alhamdulillah', 'aman']"
57,1814200200350830904,Fri Jul 19 07:26:48 +0000 2024,0,habis dari sini baru ke yt,1814200200350830904,https://pbs.twimg.com/media/GS1VdqYaQAAnbWj.jpg,,in,,0,0,0,https://x.com/dd4ydream/status/1814200200350830904,1451921080034070537,dd4ydream,"['habis', 'dari', 'sini', 'baru', 'ke', 'yt']",<FreqDist with 6 samples and 6 outcomes>,"['habis', 'yt']","['habis', 'yt']","['habis', 'yt']"
58,1814200200308916286,Fri Jul 19 07:26:48 +0000 2024,0,chudai pporno chudai,1814200200308916286,,,in,Philadelphia,0,0,0,https://x.com/Emily9891970402/status/1814200200308916286,1791983283909070849,Emily9891970402,"['chudai', 'pporno', 'chudai']",<FreqDist with 2 samples and 3 outcomes>,"['chudai', 'pporno', 'chudai']","['chudai', 'pporno', 'chudai']","['chudai', 'pporno', 'chudai']"
59,1814200200271179898,Fri Jul 19 07:26:48 +0000 2024,0,taemin oktober kesini kemungkinan agustus udh tiketing yaallah pas bgt mau bayar semesteran,1814200200271179898,,,in,"Tangerang, Indonesia",0,0,0,https://x.com/hushrushdubu/status/1814200200271179898,1217643910358425600,hushrushdubu,"['taemin', 'oktober', 'kesini', 'kemungkinan', 'agustus', 'udh', 'tiketing', 'yaallah', 'pas', 'bgt', 'mau', 'bayar', 'semesteran']",<FreqDist with 13 samples and 13 outcomes>,"['taemin', 'oktober', 'kesini', 'agustus', 'udh', 'tiketing', 'yaallah', 'pas', 'bgt', 'bayar', 'semesteran']","['taemin', 'oktober', 'kesini', 'agustus', 'sudah', 'tiketing', 'yaallah', 'pas', 'banget', 'bayar', 'semesteran']","['taemin', 'oktober', 'kesini', 'agustus', 'sudah', 'tiketing', 'yaallah', 'pas', 'banget', 'bayar', 'semester']"
60,1814179761452921156,Fri Jul 19 07:26:48 +0000 2024,0,done wml semoga bisa punya album smoothie karena belum punya album era smoothie sama sekali hshshs anw ayo mutualan kakk,1814200200233406910,https://pbs.twimg.com/media/GS1VcH6aQAA--F2.jpg,samoyeddjn,in,,0,0,0,https://x.com/leedonghyuckren/status/1814200200233406910,1593584696482443264,leedonghyuckren,"['done', 'wml', 'semoga', 'bisa', 'punya', 'album', 'smoothie', 'karena', 'belum', 'punya', 'album', 'era', 'smoothie', 'sama', 'sekali', 'hshshs', 'anw', 'ayo', 'mutualan', 'kakk']",<FreqDist with 17 samples and 20 outcomes>,"['done', 'wml', 'semoga', 'album', 'smoothie', 'album', 'era', 'smoothie', 'hshshs', 'anw', 'ayo', 'mutualan', 'kakk']","['done', 'wml', 'semoga', 'album', 'smoothie', 'album', 'era', 'smoothie', 'hshshs', 'anw', 'ayo', 'mutualan', 'kakk']","['done', 'wml', 'moga', 'album', 'smoothie', 'album', 'era', 'smoothie', 'hshshs', 'anw', 'ayo', 'mutualan', 'kakk']"
61,1814200199998501008,Fri Jul 19 07:26:48 +0000 2024,0,chudai pporno chudai,1814200199998501008,,,in,"Washington, D.C.",0,0,0,https://x.com/Emmalee383274/status/1814200199998501008,1792789392509001728,Emmalee383274,"['chudai', 'pporno', 'chudai']",<FreqDist with 2 samples and 3 outcomes>,"['chudai', 'pporno', 'chudai']","['chudai', 'pporno', 'chudai']","['chudai', 'pporno', 'chudai']"
62,1814187452153631189,Fri Jul 19 07:26:48 +0000 2024,0,walikum asslam dear khair mubarak khush rhein,1814200199788548420,,Tehmina_02,in,"Dubai, United Arab Emirates",0,0,0,https://x.com/X01Amira/status/1814200199788548420,1710405250144686080,X01Amira,"['walikum', 'asslam', 'dear', 'khair', 'mubarak', 'khush', 'rhein']",<FreqDist with 7 samples and 7 outcomes>,"['walikum', 'asslam', 'dear', 'khair', 'mubarak', 'khush', 'rhein']","['walikum', 'asslam', 'dear', 'khair', 'mubarak', 'khush', 'rhein']","['walikum', 'asslam', 'dear', 'khair', 'mubarak', 'khush', 'rhein']"
63,1814193610000306282,Fri Jul 19 07:26:48 +0000 2024,0,ak pernah saking capeknya ketawa pipinya kecapekan,1814200199746867485,,avvrrna,in,she/her 05l,0,0,0,https://x.com/jenomoronel/status/1814200199746867485,1138790039138082816,jenomoronel,"['ak', 'pernah', 'saking', 'capeknya', 'ketawa', 'pipinya', 'kecapekan']",<FreqDist with 7 samples and 7 outcomes>,"['ak', 'saking', 'capeknya', 'ketawa', 'pipinya', 'kecapekan']","['saya', 'saking', 'capeknya', 'ketawa', 'pipinya', 'kecapekan']","['saya', 'saking', 'capek', 'ketawa', 'pipi', 'cape']"
64,1814198679039074573,Fri Jul 19 07:26:48 +0000 2024,0,join reseller aku yuk kak diajarin sampe bisa,1814200199717458067,,mickeymoussiee,in,,0,0,0,https://x.com/formexr/status/1814200199717458067,1790327997746327552,formexr,"['join', 'reseller', 'aku', 'yuk', 'kak', 'diajarin', 'sampe', 'bisa']",<FreqDist with 8 samples and 8 outcomes>,"['join', 'reseller', 'yuk', 'kak', 'diajarin', 'sampe']","['join', 'reseller', 'yuk', 'kak', 'diajarin', 'sampe']","['join', 'reseller', 'yuk', 'kak', 'diajarin', 'sampe']"
65,1814159760947896504,Fri Jul 19 07:26:48 +0000 2024,0,gillzzz bgtt loee ment,1814200199642067104,,travxmoka,in,snd - travmo.,0,0,0,https://x.com/_imnotningning/status/1814200199642067104,765819064270721024,_imnotningning,"['gillzzz', 'bgtt', 'loee', 'ment']",<FreqDist with 4 samples and 4 outcomes>,"['gillzzz', 'bgtt', 'loee', 'ment']","['gillzzz', 'bgtt', 'loee', 'ment']","['gillzzz', 'bgtt', 'loee', 'ment']"
66,1814200199603966443,Fri Jul 19 07:26:48 +0000 2024,0,aduh aduh kemesraan ini nanti malam akan terganggu,1814200199603966443,,,in,Indonesia ,0,0,0,https://x.com/bexban/status/1814200199603966443,1790907003533131776,bexban,"['aduh', 'aduh', 'kemesraan', 'ini', 'nanti', 'malam', 'akan', 'terganggu']",<FreqDist with 7 samples and 8 outcomes>,"['aduh', 'aduh', 'kemesraan', 'malam', 'terganggu']","['aduh', 'aduh', 'kemesraan', 'malam', 'terganggu']","['aduh', 'aduh', 'mesra', 'malam', 'ganggu']"
67,1814200199599821030,Fri Jul 19 07:26:48 +0000 2024,0,kokomi is so cinnamoroll coded,1814200199599821030,,,in,🫧🪸  –  wonderous  places  !,0,0,0,https://x.com/tddlrstpz/status/1814200199599821030,1529247478222053381,tddlrstpz,"['kokomi', 'is', 'so', 'cinnamoroll', 'coded']",<FreqDist with 5 samples and 5 outcomes>,"['kokomi', 'is', 'so', 'cinnamoroll', 'coded']","['kokomi', 'is', 'so', 'cinnamoroll', 'coded']","['kokomi', 'is', 'so', 'cinnamoroll', 'coded']"
68,1814200199558119934,Fri Jul 19 07:26:48 +0000 2024,0,mau langsung nonton maraton soalnya pasti langsung bertebaran spoiler di tiktok,1814200199558119934,,,in,Managed by @sapphsire,0,0,0,https://x.com/suwsets/status/1814200199558119934,1719515997521264640,suwsets,"['mau', 'langsung', 'nonton', 'maraton', 'soalnya', 'pasti', 'langsung', 'bertebaran', 'spoiler', 'di', 'tiktok']",<FreqDist with 10 samples and 11 outcomes>,"['langsung', 'nonton', 'maraton', 'langsung', 'bertebaran', 'spoiler', 'tiktok']","['langsung', 'nonton', 'maraton', 'langsung', 'bertebaran', 'spoiler', 'tiktok']","['langsung', 'nonton', 'maraton', 'langsung', 'tebar', 'spoiler', 'tiktok']"
69,1814174127726743596,Fri Jul 19 07:26:48 +0000 2024,0,ayaamm geprek emang terbaikkk selamat makaan charisaa,1814200199440671107,,celcouthie,in,DNFWC,0,0,0,https://x.com/eclairebel/status/1814200199440671107,1503727740687552515,eclairebel,"['ayaamm', 'geprek', 'emang', 'terbaikkk', 'selamat', 'makaan', 'charisaa']",<FreqDist with 7 samples and 7 outcomes>,"['ayaamm', 'geprek', 'emang', 'terbaikkk', 'selamat', 'makaan', 'charisaa']","['ayaamm', 'geprek', 'emang', 'terbaikkk', 'selamat', 'makaan', 'charisaa']","['ayaamm', 'geprek', 'emang', 'terbaikkk', 'selamat', 'maka', 'charisaa']"
70,1814200199285547299,Fri Jul 19 07:26:48 +0000 2024,0,ada yang disini barang kali bisa ngopi bareng,1814200199285547299,https://pbs.twimg.com/media/GS1Vd3uakAA21m4.jpg,,in,"Karang Tengah, Indonesia",0,0,0,https://x.com/faisallhadie/status/1814200199285547299,1739266586874351616,faisallhadie,"['ada', 'yang', 'disini', 'barang', 'kali', 'bisa', 'ngopi', 'bareng']",<FreqDist with 8 samples and 8 outcomes>,"['barang', 'kali', 'ngopi', 'bareng']","['barang', 'kali', 'ngopi', 'bareng']","['barang', 'kali', 'ngopi', 'bareng']"
71,1814200199096721699,Fri Jul 19 07:26:48 +0000 2024,0,viral bokep terbaru bocil smp dipaksa ayah tiri ngn nangis india doodstream lokal live ojol abg bokep mango hijab jilbob jilbab seleb tiktok indonesia prank cewe hamil cantik ometv bling viral terbaru tobrut bocil boleh sini minggu linkk,1814200199096721699,,,in,,0,0,0,https://x.com/ArthurFree71850/status/1814200199096721699,1784960542576455680,ArthurFree71850,"['viral', 'bokep', 'terbaru', 'bocil', 'smp', 'dipaksa', 'ayah', 'tiri', 'ngn', 'nangis', 'india', 'doodstream', 'lokal', 'live', 'ojol', 'abg', 'bokep', 'mango', 'hijab', 'jilbob', 'jilbab', 'seleb', 'tiktok', 'indonesia', 'prank', 'cewe', 'hamil', 'cantik', 'ometv', 'bling', 'viral', 'terbaru', 'tobrut', 'bocil', 'boleh', 'sini', 'minggu', 'linkk']",<FreqDist with 34 samples and 38 outcomes>,"['viral', 'bokep', 'terbaru', 'bocil', 'smp', 'dipaksa', 'ayah', 'tiri', 'ngn', 'nangis', 'india', 'doodstream', 'lokal', 'live', 'ojol', 'abg', 'bokep', 'mango', 'hijab', 'jilbob', 'jilbab', 'seleb', 'tiktok', 'indonesia', 'prank', 'cewe', 'hamil', 'cantik', 'ometv', 'bling', 'viral', 'terbaru', 'tobrut', 'bocil', 'minggu', 'linkk']","['viral', 'bokep', 'terbaru', 'bocil', 'sampai', 'dipaksa', 'ayah', 'tiri', 'ngn', 'nangis', 'india', 'doodstream', 'lokal', 'live', 'ojol', 'abg', 'bokep', 'mango', 'hijab', 'jilbob', 'jilbab', 'seleb', 'tiktok', 'indonesia', 'prank', 'cewe', 'hamil', 'cantik', 'ometv', 'bling', 'viral', 'terbaru', 'tobrut', 'bocil', 'minggu', 'linkk']","['viral', 'bokep', 'baru', 'bocil', 'sampai', 'paksa', 'ayah', 'tiri', 'ngn', 'nang', 'india', 'doodstream', 'lokal', 'live', 'ojol', 'abg', 'bokep', 'mango', 'hijab', 'jilbob', 'jilbab', 'seleb', 'tiktok', 'indonesia', 'prank', 'cewe', 'hamil', 'cantik', 'ometv', 'bling', 'viral', 'baru', 'tobrut', 'bocil', 'minggu', 'linkk']"
72,1814200198937358395,Fri Jul 19 07:26:48 +0000 2024,0,iti mpataka,1814200198937358395,,,in,Umuahia ,0,0,0,https://x.com/Nwabulibu/status/1814200198937358395,3260177815,Nwabulibu,"['iti', 'mpataka']",<FreqDist with 2 samples and 2 outcomes>,"['iti', 'mpataka']","['iti', 'mpataka']","['iti', 'mpataka']"
73,1814155412226314478,Fri Jul 19 07:26:48 +0000 2024,0,manusia kuat,1814200198866034880,,pusingjugak,in,faris satria ♡,0,0,0,https://x.com/julysl0ve/status/1814200198866034880,1630831447618768896,julysl0ve,"['manusia', 'kuat']",<FreqDist with 2 samples and 2 outcomes>,"['manusia', 'kuat']","['manusia', 'kuat']","['manusia', 'kuat']"
74,1814197820666392759,Fri Jul 19 07:26:48 +0000 2024,0,mp mp tahan rud tahan belum jam nya,1814200198802854240,,rudy_mp3,in,"Bündchen, 1980",0,0,0,https://x.com/giisele_mp3/status/1814200198802854240,1671458027185270784,giisele_mp3,"['mp', 'mp', 'tahan', 'rud', 'tahan', 'belum', 'jam', 'nya']",<FreqDist with 6 samples and 8 outcomes>,"['mp', 'mp', 'tahan', 'rud', 'tahan', 'jam']","['mp', 'mp', 'tahan', 'rud', 'tahan', 'jam']","['mp', 'mp', 'tahan', 'rud', 'tahan', 'jam']"
75,1813968394460578211,Fri Jul 19 07:26:48 +0000 2024,0,bhasha korean version,1814200198702277095,,Pranav_00000,in,milky way ,0,0,0,https://x.com/funkyysoull/status/1814200198702277095,1719672408993579008,funkyysoull,"['bhasha', 'korean', 'version']",<FreqDist with 3 samples and 3 outcomes>,"['bhasha', 'korean', 'version']","['bhasha', 'korean', 'version']","['bhasha', 'korean', 'version']"
76,1814200198631186892,Fri Jul 19 07:26:48 +0000 2024,0,chudai pporno chudai,1814200198631186892,,,in,Los Angeles,0,0,0,https://x.com/Joy331328620617/status/1814200198631186892,1793469005266841600,Joy331328620617,"['chudai', 'pporno', 'chudai']",<FreqDist with 2 samples and 3 outcomes>,"['chudai', 'pporno', 'chudai']","['chudai', 'pporno', 'chudai']","['chudai', 'pporno', 'chudai']"
77,1813936313735000435,Fri Jul 19 07:26:48 +0000 2024,0,muh  le  gora kr do,1814200198605992120,,priyankasprks,in,new delhi,0,0,0,https://x.com/DhiranaYuvi22/status/1814200198605992120,291540372,DhiranaYuvi22,"['muh', 'le', 'gora', 'kr', 'do']",<FreqDist with 5 samples and 5 outcomes>,"['muh', 'le', 'gora', 'kr', 'do']","['muh', 'le', 'gora', 'kr', 'do']","['muh', 'le', 'gora', 'kr', 'do']"
78,1814200198551543891,Fri Jul 19 07:26:48 +0000 2024,0,hadiah masuk kuliah dari papa,1814200198551543891,https://pbs.twimg.com/media/GS1VduBaIAAtxiZ.jpg,,in,she/her,0,0,0,https://x.com/cezyeah/status/1814200198551543891,905262518322454528,cezyeah,"['hadiah', 'masuk', 'kuliah', 'dari', 'papa']",<FreqDist with 5 samples and 5 outcomes>,"['hadiah', 'masuk', 'kuliah', 'papa']","['hadiah', 'masuk', 'kuliah', 'papa']","['hadiah', 'masuk', 'kuliah', 'papa']"
79,1814200198530236842,Fri Jul 19 07:26:48 +0000 2024,0,genryusai,1814200198530236842,,,in,,0,0,0,https://x.com/outafucks2give/status/1814200198530236842,1453865421103370244,outafucks2give,['genryusai'],<FreqDist with 1 samples and 1 outcomes>,['genryusai'],['genryusai'],['genryusai']
80,1814200198492721323,Fri Jul 19 07:26:48 +0000 2024,0,oh ini lagi viral daster merah yang lagi viral masih tahun koleksi rara nadifa dua bocil smp main enak abg sempit banget sma anime tante aaaaaaaaa,1814200198492721323,,,in,,0,0,0,https://x.com/LeonardBir23160/status/1814200198492721323,1786628025402183680,LeonardBir23160,"['oh', 'ini', 'lagi', 'viral', 'daster', 'merah', 'yang', 'lagi', 'viral', 'masih', 'tahun', 'koleksi', 'rara', 'nadifa', 'dua', 'bocil', 'smp', 'main', 'enak', 'abg', 'sempit', 'banget', 'sma', 'anime', 'tante', 'aaaaaaaaa']",<FreqDist with 24 samples and 26 outcomes>,"['oh', 'viral', 'daster', 'merah', 'viral', 'koleksi', 'rara', 'nadifa', 'bocil', 'smp', 'main', 'enak', 'abg', 'sempit', 'banget', 'sma', 'anime', 'tante', 'aaaaaaaaa']","['oh', 'viral', 'daster', 'merah', 'viral', 'koleksi', 'rara', 'nadifa', 'bocil', 'sampai', 'main', 'enak', 'abg', 'sempit', 'banget', 'sma', 'anime', 'tante', 'aaaaaaaaa']","['oh', 'viral', 'daster', 'merah', 'viral', 'koleksi', 'rara', 'nadifa', 'bocil', 'sampai', 'main', 'enak', 'abg', 'sempit', 'banget', 'sma', 'anime', 'tante', 'aaaaaaaaa']"
81,1814118075555524821,Fri Jul 19 07:26:48 +0000 2024,0,udah follow,1814200198459162737,,masmasjawabgt,in,"Jawa Tengah, Indonesia",0,0,0,https://x.com/AisahAL17082022/status/1814200198459162737,1518743219722649600,AisahAL17082022,"['udah', 'follow']",<FreqDist with 2 samples and 2 outcomes>,"['udah', 'follow']","['sudah', 'follow']","['sudah', 'follow']"
82,1814200198438260832,Fri Jul 19 07:26:48 +0000 2024,0,viral bokep terbaru bocil smp dipaksa ayah tiri ngn nangis kesakitan doodstream lokal live ojol abg bokep mango hijab jilbob jilbab seleb tiktok indonesia prank cewe hamil cantik ometv bling viral terbaru tobrut bocil boleh sini minggu linkk,1814200198438260832,,,in,,0,0,0,https://x.com/BryanWrigh24550/status/1814200198438260832,1784820920890339328,BryanWrigh24550,"['viral', 'bokep', 'terbaru', 'bocil', 'smp', 'dipaksa', 'ayah', 'tiri', 'ngn', 'nangis', 'kesakitan', 'doodstream', 'lokal', 'live', 'ojol', 'abg', 'bokep', 'mango', 'hijab', 'jilbob', 'jilbab', 'seleb', 'tiktok', 'indonesia', 'prank', 'cewe', 'hamil', 'cantik', 'ometv', 'bling', 'viral', 'terbaru', 'tobrut', 'bocil', 'boleh', 'sini', 'minggu', 'linkk']",<FreqDist with 34 samples and 38 outcomes>,"['viral', 'bokep', 'terbaru', 'bocil', 'smp', 'dipaksa', 'ayah', 'tiri', 'ngn', 'nangis', 'kesakitan', 'doodstream', 'lokal', 'live', 'ojol', 'abg', 'bokep', 'mango', 'hijab', 'jilbob', 'jilbab', 'seleb', 'tiktok', 'indonesia', 'prank', 'cewe', 'hamil', 'cantik', 'ometv', 'bling', 'viral', 'terbaru', 'tobrut', 'bocil', 'minggu', 'linkk']","['viral', 'bokep', 'terbaru', 'bocil', 'sampai', 'dipaksa', 'ayah', 'tiri', 'ngn', 'nangis', 'kesakitan', 'doodstream', 'lokal', 'live', 'ojol', 'abg', 'bokep', 'mango', 'hijab', 'jilbob', 'jilbab', 'seleb', 'tiktok', 'indonesia', 'prank', 'cewe', 'hamil', 'cantik', 'ometv', 'bling', 'viral', 'terbaru', 'tobrut', 'bocil', 'minggu', 'linkk']","['viral', 'bokep', 'baru', 'bocil', 'sampai', 'paksa', 'ayah', 'tiri', 'ngn', 'nang', 'sakit', 'doodstream', 'lokal', 'live', 'ojol', 'abg', 'bokep', 'mango', 'hijab', 'jilbob', 'jilbab', 'seleb', 'tiktok', 'indonesia', 'prank', 'cewe', 'hamil', 'cantik', 'ometv', 'bling', 'viral', 'baru', 'tobrut', 'bocil', 'minggu', 'linkk']"
83,1813855731168203177,Fri Jul 19 07:26:48 +0000 2024,0,jeevankaur dekh menu eh tweeta ala kam jma ni anda par jo tu gallan kardi eh jma fudu ne je sidhu jeonda hunda fer gal hor si baki teri kaato dukhdi aa loki jo marzi krn mind ur own fin business,1814200198362460628,,_jeevankaur,in,,0,0,0,https://x.com/YuvrajG45784155/status/1814200198362460628,1451843836335042560,YuvrajG45784155,"['jeevankaur', 'dekh', 'menu', 'eh', 'tweeta', 'ala', 'kam', 'jma', 'ni', 'anda', 'par', 'jo', 'tu', 'gallan', 'kardi', 'eh', 'jma', 'fudu', 'ne', 'je', 'sidhu', 'jeonda', 'hunda', 'fer', 'gal', 'hor', 'si', 'baki', 'teri', 'kaato', 'dukhdi', 'aa', 'loki', 'jo', 'marzi', 'krn', 'mind', 'ur', 'own', 'fin', 'business']",<FreqDist with 38 samples and 41 outcomes>,"['jeevankaur', 'dekh', 'menu', 'eh', 'tweeta', 'ala', 'kam', 'jma', 'ni', 'par', 'jo', 'tu', 'gallan', 'kardi', 'eh', 'jma', 'fudu', 'ne', 'je', 'sidhu', 'jeonda', 'hunda', 'fer', 'gal', 'hor', 'baki', 'teri', 'kaato', 'dukhdi', 'aa', 'loki', 'jo', 'marzi', 'mind', 'ur', 'own', 'fin', 'business']","['jeevankaur', 'dekh', 'menu', 'eh', 'tweeta', 'ala', 'kam', 'jma', 'ni', 'par', 'jo', 'tu', 'gallan', 'kardi', 'eh', 'jma', 'fudu', 'ne', 'je', 'sidhu', 'jeonda', 'hunda', 'fer', 'gal', 'hor', 'baki', 'teri', 'kaato', 'dukhdi', 'aa', 'loki', 'jo', 'marzi', 'mind', 'ur', 'own', 'fin', 'business']","['jeevankaur', 'dekh', 'menu', 'eh', 'tweeta', 'ala', 'kam', 'jma', 'ni', 'par', 'jo', 'tu', 'gallan', 'kardi', 'eh', 'jma', 'fudu', 'ne', 'je', 'sidhu', 'jeonda', 'hunda', 'fer', 'gal', 'hor', 'baki', 'teri', 'kaato', 'dukhdi', 'aa', 'loki', 'jo', 'marzi', 'mind', 'ur', 'own', 'fin', 'business']"
84,1814200198312395252,Fri Jul 19 07:26:48 +0000 2024,0,sekuat apapun kalau dideketin chindo harus lari mbak sawi,1814200198312395252,,,in,"jgn follow tbtb, gua kagetan",0,0,0,https://x.com/janefoshter/status/1814200198312395252,1392096846592442371,janefoshter,"['sekuat', 'apapun', 'kalau', 'dideketin', 'chindo', 'harus', 'lari', 'mbak', 'sawi']",<FreqDist with 9 samples and 9 outcomes>,"['sekuat', 'apapun', 'dideketin', 'chindo', 'lari', 'mbak', 'sawi']","['sekuat', 'apapun', 'dideketin', 'chindo', 'lari', 'mbak', 'sawi']","['kuat', 'apa', 'dideketin', 'chindo', 'lari', 'mbak', 'sawi']"
85,1814199262747767096,Fri Jul 19 07:26:48 +0000 2024,0,biasanya baru bangun,1814200198224343053,,esgooddaymocca,in,,0,0,0,https://x.com/gadingardhan_/status/1814200198224343053,1156997586810634241,gadingardhan_,"['biasanya', 'baru', 'bangun']",<FreqDist with 3 samples and 3 outcomes>,['bangun'],['bangun'],['bangun']
86,1814195370991522161,Fri Jul 19 07:26:48 +0000 2024,0,pernah banget nyesek banget rasanya,1814200198077575375,,dhelsadell,in,Indonesia,0,0,0,https://x.com/merieca/status/1814200198077575375,1593403798407434241,merieca,"['pernah', 'banget', 'nyesek', 'banget', 'rasanya']",<FreqDist with 4 samples and 5 outcomes>,"['banget', 'nyesek', 'banget']","['banget', 'nyesek', 'banget']","['banget', 'nyesek', 'banget']"
87,1814135033609003087,Fri Jul 19 07:26:48 +0000 2024,0,udah sold kak,1814200198056321419,,perfumedetoiles,in,,0,0,0,https://x.com/Greenteavocado1/status/1814200198056321419,1283237428807917572,Greenteavocado1,"['udah', 'sold', 'kak']",<FreqDist with 3 samples and 3 outcomes>,"['udah', 'sold', 'kak']","['sudah', 'sold', 'kak']","['sudah', 'sold', 'kak']"
88,1814185524212773009,Fri Jul 19 07:26:48 +0000 2024,0,kita semua gak se,1814200198048227445,,zegeoro,in,,0,0,0,https://x.com/hesti_rya/status/1814200198048227445,4593425173,hesti_rya,"['kita', 'semua', 'gak', 'se']",<FreqDist with 4 samples and 4 outcomes>,[],[],[]
89,1814200197934916090,Fri Jul 19 07:26:48 +0000 2024,0,sampe skrg,1814200197934916090,,,in,,0,0,0,https://x.com/joaviie/status/1814200197934916090,1801795552121917442,joaviie,"['sampe', 'skrg']",<FreqDist with 2 samples and 2 outcomes>,"['sampe', 'skrg']","['sampe', 'sekarang']","['sampe', 'sekarang']"
90,1814200197767200912,Fri Jul 19 07:26:48 +0000 2024,0,info akun yang banyak like amp percakapan bokep porno lokal full durasi,1814200197767200912,,,in,,0,0,0,https://x.com/SpryTeri65239/status/1814200197767200912,1790018349327675392,SpryTeri65239,"['info', 'akun', 'yang', 'banyak', 'like', 'amp', 'percakapan', 'bokep', 'porno', 'lokal', 'full', 'durasi']",<FreqDist with 12 samples and 12 outcomes>,"['info', 'akun', 'like', 'percakapan', 'bokep', 'porno', 'lokal', 'full', 'durasi']","['info', 'akun', 'like', 'percakapan', 'bokep', 'porno', 'lokal', 'full', 'durasi']","['info', 'akun', 'like', 'cakap', 'bokep', 'porno', 'lokal', 'full', 'durasi']"
91,1814188949000376414,Fri Jul 19 07:26:47 +0000 2024,0,iyh thanks,1814200197532291522,,potterheatd,in,unice ,0,0,0,https://x.com/b1tterside/status/1814200197532291522,1743261176950382592,b1tterside,"['iyh', 'thanks']",<FreqDist with 2 samples and 2 outcomes>,"['iyh', 'thanks']","['iyh', 'terima kasih']","['iyh', 'terima kasih']"
